algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,bcsstk29.hgr,no,1,128,0.03,0,1.445,km1,11448,11448,no
PaToH-D,bcsstk29.hgr,no,2,128,0.03,0,1.449,km1,11481,11481,no
PaToH-D,bcsstk29.hgr,no,3,128,0.03,0,1.446,km1,11428,11428,no
PaToH-D,bcsstk29.hgr,no,4,128,0.03,0,1.444,km1,11253,11253,no
PaToH-D,bcsstk29.hgr,no,5,128,0.03,0,1.448,km1,11749,11749,no
PaToH-D,bcsstk30.hgr,no,1,2,0.03,0.0134142903094,1.415,km1,383,383,no
PaToH-D,bcsstk30.hgr,no,2,2,0.03,0.0213544541559,1.429,km1,225,225,no
PaToH-D,bcsstk30.hgr,no,3,2,0.03,0.000728692205972,1.4,km1,404,404,no
PaToH-D,bcsstk30.hgr,no,4,2,0.03,0.00712807907204,1.423,km1,408,408,no
PaToH-D,bcsstk30.hgr,no,5,2,0.03,0.00826380643394,1.408,km1,386,386,no
PaToH-D,bcsstk30.hgr,no,1,4,0.03,3.97107469197e-06,2.641,km1,985,985,no
PaToH-D,bcsstk30.hgr,no,2,4,0.03,0.00534109546066,2.628,km1,957,957,no
PaToH-D,bcsstk30.hgr,no,3,4,0.03,0.00632989305896,2.649,km1,871,871,no
PaToH-D,bcsstk30.hgr,no,4,4,0.03,0.00573423185517,2.637,km1,953,953,no
PaToH-D,bcsstk30.hgr,no,5,4,0.03,0.00438009538521,2.639,km1,1029,1029,no
PaToH-D,bcsstk30.hgr,no,1,8,0.03,0.00100864896633,3.73,km1,2305,2305,no
PaToH-D,bcsstk30.hgr,no,2,8,0.03,0,3.74,km1,2295,2295,no
PaToH-D,bcsstk30.hgr,no,3,8,0.03,0.0044158175219,3.718,km1,2500,2500,no
PaToH-D,bcsstk30.hgr,no,4,8,0.03,0.00164401839395,3.719,km1,2232,2232,no
PaToH-D,bcsstk30.hgr,no,5,8,0.03,0.00312919443099,3.712,km1,2357,2357,no
