algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Hype,rhg17.hgr,no,1,64,0.03,0.000132415,2.272,km1,129382,50330,no
Hype,rhg17.hgr,no,1,128,0.03,0.000264831,1.657,km1,143577,51133,no
Hype,rhg18.hgr,no,1,2,0.03,2.03083e-06,5.038,km1,59402,59402,no
Hype,rhg18.hgr,no,1,4,0.03,4.06166e-06,3.778,km1,122003,87697,no
Hype,rhg18.hgr,no,1,8,0.03,8.12328e-06,5.064,km1,160136,91879,no
Hype,rhg18.hgr,no,1,16,0.03,1.62464e-05,3.677,km1,196933,94451,no
Hype,rhg18.hgr,no,1,32,0.03,3.24929e-05,5.042,km1,231890,96411,no
Hype,rhg18.hgr,no,1,64,0.03,6.49857e-05,3.493,km1,258515,97063,no
Hype,rhg18.hgr,no,1,128,0.03,0.000129971,4.81,km1,284361,97864,no
Hype,scircuit_spmv.hgr,no,1,2,0.03,0,3.119,km1,41651,41651,no
Hype,scircuit_spmv.hgr,no,1,4,0.03,4.17138e-06,4.381,km1,62787,58588,no
Hype,scircuit_spmv.hgr,no,1,8,0.03,8.34272e-06,3.069,km1,81539,73640,no
Hype,scircuit_spmv.hgr,no,1,16,0.03,1.66853e-05,4.149,km1,93416,80547,no
Hype,scircuit_spmv.hgr,no,1,32,0.03,3.337e-05,2.893,km1,102913,85837,no
Hype,scircuit_spmv.hgr,no,1,64,0.03,6.67379e-05,4.043,km1,111507,90677,no
Hype,scircuit_spmv.hgr,no,1,128,0.03,0.000133476,2.811,km1,123381,96886,no
Hype,t60k.hgr,no,1,2,0.03,0,0.096,km1,947,947,no
Hype,t60k.hgr,no,1,4,0.03,0,0.061,km1,1323,1323,no
Hype,t60k.hgr,no,1,8,0.03,0,0.091,km1,1764,1764,no
Hype,t60k.hgr,no,1,16,0.03,0,0.059,km1,2545,2543,no
Hype,t60k.hgr,no,1,32,0.03,0,0.088,km1,3623,3618,no
Hype,t60k.hgr,no,1,64,0.03,0.000715308,0.053,km1,5275,5267,no
Hype,t60k.hgr,no,1,128,0.03,0.00143062,0.084,km1,7975,7962,no
Hype,uk.hgr,no,1,2,0.03,0.000292483,0.004,km1,178,178,no
Hype,uk.hgr,no,1,4,0.03,0.000584795,0.007,km1,309,309,no
Hype,uk.hgr,no,1,8,0.03,0.00116959,0.004,km1,458,458,no
Hype,uk.hgr,no,1,16,0.03,0.00233645,0.007,km1,592,589,no
Hype,uk.hgr,no,1,32,0.03,0.0046729,0.005,km1,868,864,no
Hype,uk.hgr,no,1,64,0.03,0.00934579,0.007,km1,1184,1178,no
Hype,uk.hgr,no,1,128,0.03,0.0185185,0.005,km1,1555,1524,no
Hype,vibrobox.hgr,no,1,2,0.03,0,0.704,km1,5914,5914,no
Hype,vibrobox.hgr,no,1,4,0.03,2.42055e-05,0.495,km1,14988,8996,no
Hype,vibrobox.hgr,no,1,8,0.03,4.84097e-05,0.679,km1,25408,9826,no
Hype,vibrobox.hgr,no,1,16,0.03,9.68148e-05,0.468,km1,35308,10035,no
Hype,vibrobox.hgr,no,1,32,0.03,0.000193611,0.687,km1,43072,10179,no
Hype,vibrobox.hgr,no,1,64,0.03,0.000387147,0.48,km1,50097,10176,no
Hype,vibrobox.hgr,no,1,128,0.03,0.000773994,0.681,km1,56351,10263,no
Hype,wave.hgr,no,1,2,0.03,1.88798e-06,4.019,km1,70788,70788,no
Hype,wave.hgr,no,1,4,0.03,3.77596e-06,5.292,km1,142178,98132,no
Hype,wave.hgr,no,1,8,0.03,7.5519e-06,3.876,km1,191887,104660,no
Hype,wave.hgr,no,1,16,0.03,1.51037e-05,5.306,km1,240017,111430,no
Hype,wave.hgr,no,1,32,0.03,3.02069e-05,3.722,km1,268487,115485,no
Hype,wave.hgr,no,1,64,0.03,6.0412e-05,5.094,km1,288961,117880,no
Hype,wave.hgr,no,1,128,0.03,0.000120817,3.598,km1,301731,119846,no
Hype,whitaker3.hgr,no,1,2,0.03,6.89893e-05,0.043,km1,435,435,no
Hype,whitaker3.hgr,no,1,4,0.03,0.000137969,0.027,km1,1473,1435,no
Hype,whitaker3.hgr,no,1,8,0.03,0.000275938,0.044,km1,2216,2096,no
Hype,whitaker3.hgr,no,1,16,0.03,0.000551876,0.029,km1,3355,3162,no
Hype,whitaker3.hgr,no,1,32,0.03,0.00110375,0.047,km1,4120,3772,no
