algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,16,0.03,0.029971,144.937,km1,67153,61860,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,16,0.03,0.029697,144.062,km1,65491,60890,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,16,0.03,0.029971,153.464,km1,66233,61161,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,16,0.03,0.0298614,143.169,km1,64821,60498,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,16,0.03,0.029971,163.228,km1,65838,60484,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,16,0.03,0.029971,165.961,km1,66116,60307,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,0,2,0.03,0.028917,65.5572,km1,7058,7058,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,1,2,0.03,0.0188967,62.3135,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,2,2,0.03,0.00504096,64.578,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,3,2,0.03,0.0294992,55.6411,km1,7043,7043,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,2,0.03,0.00188351,54.5531,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,2,0.03,0.0188967,55.1647,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,2,0.03,0.0297595,68.2599,km1,6956,6956,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,2,0.03,0.0135476,57.626,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,2,0.03,0.0299101,102.749,km1,7198,7198,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,2,0.03,0.00188351,56.3675,km1,7268,7268,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,0,32,0.03,0.0299145,199.481,km1,96110,84764,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,1,32,0.03,0.0294762,195.389,km1,97336,86189,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,2,32,0.03,0.029805,201.029,km1,98914,87068,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,3,32,0.03,0.0296954,193.185,km1,96052,85028,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,32,0.03,0.029805,197.6,km1,95398,84794,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,32,0.03,0.0285996,194.483,km1,96569,85428,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,32,0.03,0.0299145,196.915,km1,96194,85091,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,32,0.03,0.0299145,193.676,km1,94786,83866,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,32,0.03,0.0299145,198.191,km1,95344,84379,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,32,0.03,0.0299145,186.046,km1,95755,84712,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,0,4,0.03,0.0288348,70.5053,km1,21381,21381,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,1,4,0.03,0.0299855,80.7192,km1,23543,23543,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,2,4,0.03,0.0299992,68.3936,km1,21396,21396,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,3,4,0.03,0.0299855,75.9956,km1,22167,22167,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,4,0.03,0.0299992,75.0438,km1,21637,21637,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,4,0.03,0.0249308,62.1317,km1,21804,21804,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,4,0.03,0.0299992,78.6634,km1,21860,21860,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,4,0.03,0.0299992,71.695,km1,21470,21470,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,4,0.03,0.0299992,71.0739,km1,21075,21075,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,4,0.03,0.0299992,66.2815,km1,22028,22028,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,0,64,0.03,0.029805,262.389,km1,141423,118035,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,1,64,0.03,0.029805,259.113,km1,139833,116911,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,2,64,0.03,0.029805,262.704,km1,138952,116502,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,3,64,0.03,0.029805,260.757,km1,140686,117611,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,64,0.03,0.029805,260.113,km1,139966,117470,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,64,0.03,0.029805,258.364,km1,139740,117496,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,64,0.03,0.029805,261.843,km1,140873,117614,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,64,0.03,0.029805,261.897,km1,139547,116548,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,64,0.03,0.029805,265.666,km1,141157,118182,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,64,0.03,0.029805,262.09,km1,141436,118266,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,0,8,0.03,0.0290129,106.158,km1,40692,39147,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,1,8,0.03,0.0292321,92.4068,km1,40354,38791,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,2,8,0.03,0.0296156,106.604,km1,40190,38440,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,3,8,0.03,0.0299992,127.886,km1,42738,40757,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,4,8,0.03,0.029917,114.166,km1,42135,40657,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,5,8,0.03,0.0297252,101.889,km1,40834,39275,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,6,8,0.03,0.0299992,106.803,km1,40357,38753,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,7,8,0.03,0.0299992,99.1672,km1,40582,38876,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,8,8,0.03,0.0299718,98.7594,km1,40544,39057,no
kKaHyPar-Eco,3Dspectralwave2.mtx.hgr,no,no,9,8,0.03,0.0299992,98.6046,km1,41154,39441,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,128,0.03,0.0273224,9.64047,km1,7062,6223,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,128,0.03,0.0273224,9.63059,km1,7065,6237,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,128,0.03,0.0273224,9.66667,km1,7149,6329,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,128,0.03,0.0273224,9.62362,km1,7040,6211,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,128,0.03,0.0273224,9.66494,km1,7052,6228,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,128,0.03,0.0273224,9.64957,km1,7042,6214,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,128,0.03,0.0273224,9.57715,km1,6971,6137,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,128,0.03,0.0273224,9.65828,km1,7040,6215,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,128,0.03,0.0273224,9.74297,km1,7038,6209,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,128,0.03,0.0273224,9.68503,km1,7068,6227,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,16,0.03,0.0286885,2.37912,km1,1884,1820,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,16,0.03,0.0266393,2.22804,km1,1860,1792,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,16,0.03,0.0245902,2.36466,km1,1822,1750,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,16,0.03,0.0280055,2.27622,km1,1850,1786,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,16,0.03,0.0286885,2.34409,km1,1894,1830,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,16,0.03,0.0280055,2.31574,km1,1876,1808,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,16,0.03,0.0211749,2.42933,km1,1812,1744,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,16,0.03,0.0273224,2.29482,km1,1922,1858,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,16,0.03,0.0273224,2.18945,km1,1896,1832,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,16,0.03,0.0245902,2.34171,km1,1878,1810,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,2,0.03,0.00350248,0.474645,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,2,0.03,0.00350248,0.462477,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,2,0.03,0.00350248,0.473042,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,2,0.03,0.00350248,0.452893,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,2,0.03,0.00350248,0.479392,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,2,0.03,0.00350248,0.459133,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,2,0.03,0.00350248,0.466595,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,2,0.03,0.00350248,0.449301,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,2,0.03,0.00350248,0.430572,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,2,0.03,0.00350248,0.453347,km1,210,210,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,32,0.03,0.0286885,4.03754,km1,2976,2816,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,32,0.03,0.0259563,3.99577,km1,3030,2866,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,32,0.03,0.0286885,3.94763,km1,3048,2888,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,32,0.03,0.0259563,4.06818,km1,2994,2834,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,32,0.03,0.0273224,4.00391,km1,3028,2864,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,32,0.03,0.0273224,4.0234,km1,3026,2866,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,32,0.03,0.0286885,4.01,km1,2980,2824,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,32,0.03,0.0259563,3.96215,km1,3014,2846,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,32,0.03,0.0273224,3.97219,km1,2942,2786,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,32,0.03,0.0286885,3.96943,km1,2962,2798,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,4,0.03,0.0213566,0.931609,km1,644,640,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,4,0.03,0.0252862,0.819234,km1,666,662,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,4,0.03,0.00136682,0.986277,km1,650,642,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,4,0.03,0.0191355,0.852558,km1,666,662,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,4,0.03,0.0290449,1.03128,km1,642,638,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,4,0.03,0.0194772,0.789519,km1,644,644,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,4,0.03,0.0297283,0.835523,km1,658,654,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,4,0.03,0.0203315,0.789411,km1,648,644,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,4,0.03,0.0251153,0.96623,km1,650,646,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,4,0.03,0.0244319,0.955107,km1,646,642,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,64,0.03,0.0273224,6.27505,km1,4664,4279,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,64,0.03,0.0273224,6.27294,km1,4668,4292,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,64,0.03,0.0273224,6.23683,km1,4611,4215,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,64,0.03,0.0273224,6.26952,km1,4680,4296,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,64,0.03,0.0273224,6.37587,km1,4650,4262,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,64,0.03,0.0273224,6.22548,km1,4588,4196,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,64,0.03,0.0273224,6.27358,km1,4681,4301,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,64,0.03,0.0273224,6.42325,km1,4654,4266,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,64,0.03,0.0273224,6.26297,km1,4648,4256,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,64,0.03,0.0273224,6.2731,km1,4688,4300,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,0,8,0.03,0.0242569,1.29591,km1,1104,1080,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,1,8,0.03,0.0266484,1.23292,km1,1102,1078,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,2,8,0.03,0.0269901,1.41725,km1,1118,1094,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,3,8,0.03,0.0167407,1.38256,km1,1128,1104,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,4,8,0.03,0.0140075,1.53382,km1,1124,1100,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,5,8,0.03,0.0228903,1.57737,km1,1142,1118,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,6,8,0.03,0.0170823,1.46301,km1,1090,1066,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,7,8,0.03,0.0133242,1.585,km1,1138,1114,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,8,8,0.03,0.0249402,1.37436,km1,1116,1092,no
kKaHyPar-Eco,ABACUS_shell_hd.mtx.hgr,no,no,9,8,0.03,0.0242569,1.35099,km1,1160,1132,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,128,0.03,0.027027,15.236,km1,22277,15759,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,128,0.03,0.027027,15.2193,km1,22276,15669,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,128,0.03,0.027027,15.1494,km1,22192,15636,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,128,0.03,0.027027,14.9855,km1,22163,15627,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,128,0.03,0.027027,15.2368,km1,22190,15576,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,128,0.03,0.027027,15.1296,km1,22060,15435,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,128,0.03,0.027027,15.1885,km1,21999,15441,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,128,0.03,0.027027,15.1218,km1,22159,15600,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,128,0.03,0.027027,15.2756,km1,22199,15511,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,128,0.03,0.027027,15.1759,km1,22204,15710,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,16,0.03,0.0271555,2.9115,km1,5853,5357,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,16,0.03,0.029871,3.02162,km1,5853,5341,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,16,0.03,0.029871,2.97647,km1,5901,5375,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,16,0.03,0.029871,3.05558,km1,5896,5392,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,16,0.03,0.029871,2.901,km1,5841,5333,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,16,0.03,0.0285132,3.08215,km1,5843,5356,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,16,0.03,0.0285132,3.13178,km1,5840,5332,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,16,0.03,0.029871,3.00805,km1,5856,5404,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,16,0.03,0.0291921,3.07378,km1,5901,5453,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,16,0.03,0.029871,2.93393,km1,5790,5278,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,2,0.03,0,0.701656,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,2,0.03,0,0.760219,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,2,0.03,0,0.734994,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,2,0.03,0,0.733481,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,2,0.03,0,0.71958,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,2,0.03,0,0.697369,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,2,0.03,0,0.725042,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,2,0.03,0,0.734445,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,2,0.03,0,0.750664,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,2,0.03,0,0.706517,km1,608,608,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,32,0.03,0.0298507,4.3877,km1,9252,7940,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,32,0.03,0.0298507,4.43406,km1,9332,8064,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,32,0.03,0.0298507,4.55556,km1,9350,7995,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,32,0.03,0.0298507,4.4345,km1,9287,7959,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,32,0.03,0.0298507,4.3744,km1,9284,7955,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,32,0.03,0.0298507,4.58956,km1,9260,7951,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,32,0.03,0.0298507,4.44573,km1,9396,8088,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,32,0.03,0.0298507,4.32309,km1,9142,7807,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,32,0.03,0.0298507,4.30938,km1,9362,8071,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,32,0.03,0.0298507,4.37434,km1,9397,8133,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,4,0.03,0.0152801,1.35904,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,4,0.03,0.00373514,1.37736,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,4,0.03,0.0125637,1.52016,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,4,0.03,0.0129032,1.51933,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,4,0.03,0.0125637,1.5041,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,4,0.03,0.00135823,1.40841,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,4,0.03,0.0173175,1.38952,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,4,0.03,0.00305603,1.50048,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,4,0.03,0.0181664,1.39348,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,4,0.03,0.00662139,1.40811,km1,1824,1824,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,64,0.03,0.0298103,8.69029,km1,14511,11417,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,64,0.03,0.0298103,8.56772,km1,14503,11472,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,64,0.03,0.0298103,8.80571,km1,14337,11311,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,64,0.03,0.0298103,8.68502,km1,14498,11550,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,64,0.03,0.0298103,8.76854,km1,14328,11309,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,64,0.03,0.0298103,8.64874,km1,14430,11435,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,64,0.03,0.0298103,8.5879,km1,14427,11449,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,64,0.03,0.0298103,8.76661,km1,14376,11378,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,64,0.03,0.0298103,8.94989,km1,14475,11417,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,64,0.03,0.0298103,8.63902,km1,14457,11418,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,0,8,0.03,0.0295416,2.09251,km1,3677,3517,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,1,8,0.03,0.0295416,2.24078,km1,3411,3219,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,2,8,0.03,0.0268251,2.48546,km1,3428,3236,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,3,8,0.03,0.0295416,2.19674,km1,3719,3591,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,4,8,0.03,0.0285229,2.36475,km1,3733,3605,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,5,8,0.03,0.0285229,2.47652,km1,3533,3341,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,6,8,0.03,0.0288625,2.11576,km1,3593,3433,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,7,8,0.03,0.0288625,2.19681,km1,3527,3335,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,8,8,0.03,0.0166384,2.36019,km1,3564,3372,no
kKaHyPar-Eco,af23560.mtx.hgr,no,no,9,8,0.03,0.0268251,2.43087,km1,3742,3614,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,0,128,0.03,0.0292249,18.7613,km1,64175,61175,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,1,128,0.03,0.0292249,18.7756,km1,63975,60945,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,2,128,0.03,0.0292249,18.7192,km1,64780,61780,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,3,128,0.03,0.0292249,18.7679,km1,64805,61775,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,4,128,0.03,0.0292249,18.6933,km1,64910,61910,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,5,128,0.03,0.0292249,18.7594,km1,64705,61750,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,6,128,0.03,0.0292249,18.8253,km1,64240,61225,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,7,128,0.03,0.0292249,18.7132,km1,64945,61975,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,8,128,0.03,0.0292249,18.7057,km1,65365,62380,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,9,128,0.03,0.0292249,18.7963,km1,64330,61330,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,0,16,0.03,0.0229692,6.38779,km1,17790,17580,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,1,16,0.03,0.0234457,6.05105,km1,17680,17470,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,2,16,0.03,0.0274168,5.69457,km1,17875,17665,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,3,16,0.03,0.0237634,6.00601,km1,17945,17735,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,4,16,0.03,0.0261461,6.28027,km1,17815,17605,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,5,16,0.03,0.0239222,5.86192,km1,17595,17385,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,6,16,0.03,0.0223338,5.19247,km1,17910,17700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,7,16,0.03,0.0255107,5.66992,km1,17800,17590,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,8,16,0.03,0.0285288,5.83128,km1,17725,17515,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,9,16,0.03,0.0229692,5.78803,km1,17750,17540,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,0,2,0.03,7.9424e-06,2.87452,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,1,2,0.03,7.9424e-06,2.98383,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,2,2,0.03,7.9424e-06,2.94348,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,3,2,0.03,7.9424e-06,3.07321,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,4,2,0.03,7.9424e-06,2.98749,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,5,2,0.03,7.9424e-06,2.97793,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,6,2,0.03,7.9424e-06,2.91293,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,7,2,0.03,7.9424e-06,3.0152,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,8,2,0.03,7.9424e-06,3.10332,km1,1700,1700,no
kKaHyPar-Eco,af_4_k101.mtx.hgr,no,no,9,2,0.03,7.9424e-06,3.1081,km1,1700,1700,no
