algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-skitter.graph.hgr,no,2,16,0.03,1,0.029985,6985.92,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,3,16,0.03,1,0.029985,6971.16,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,4,16,0.03,1,0.029985,6977.42,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,5,16,0.03,1,0.029985,6920.49,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,6,16,0.03,1,0.029985,6962.59,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,7,16,0.03,1,0.029985,6937.14,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,8,16,0.03,1,0.029985,6915.91,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,9,16,0.03,1,0.029985,6921.63,km1,864831,864831,no
KaHyPar-K,as-skitter.graph.hgr,no,10,2,0.03,1,0.029993,1405.41,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,1,2,0.03,1,0.029993,1409.78,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,2,2,0.03,1,0.029993,1416.65,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,3,2,0.03,1,0.029993,1418.99,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,4,2,0.03,1,0.029993,1400.08,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,5,2,0.03,1,0.029993,1408.11,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,6,2,0.03,1,0.029993,1401.75,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,7,2,0.03,1,0.029993,1413.03,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,8,2,0.03,1,0.029993,1400.1,km1,214097,214097,no
KaHyPar-K,as-skitter.graph.hgr,no,9,2,0.03,1,0.029993,1408.63,km1,214097,214097,no
