algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-S,3Dspectralwave2.mtx.hgr,no,7,2,0.03,0.0299992,2.1834,km1,8425,8425,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,8,2,0.03,0.0299923,2.18498,km1,8443,8443,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,9,2,0.03,0.0299992,2.41027,km1,8332,8332,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,0,32,0.03,0.0178351,9.71418,km1,113818,98419,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,1,32,0.03,0.0178351,9.66108,km1,113818,98419,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,2,32,0.03,0.017068,10.3629,km1,114313,98905,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,3,32,0.03,0.0178351,9.62434,km1,116085,100698,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,4,32,0.03,0.0166297,9.71413,km1,115547,100938,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,5,32,0.03,0.0178351,9.68047,km1,115798,101452,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,6,32,0.03,0.0177255,9.66742,km1,113254,97536,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,7,32,0.03,0.0155338,9.72051,km1,113135,97597,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,8,32,0.03,0.0135613,9.6427,km1,109388,94703,no
PaToH-S,3Dspectralwave2.mtx.hgr,no,9,32,0.03,0.0177255,10.0186,km1,115656,99712,no
