"graph","k","seed","epsilon","km1","imbalance","totalPartitionTime","failed","timeout","algorithm","objective","cut"
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,1,0.03,120124,0.03,206.63,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,2,0.03,121456,0.03,212.14,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,3,0.03,121254,0.03,210.4,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,4,0.03,123141,0.03,194.86,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,5,0.03,121793,0.03,197.17,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,6,0.03,121228,0.03,207.09,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,7,0.03,121819,0.03,206.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,8,0.03,121399,0.03,198.25,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,9,0.03,120595,0.03,200.4,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",64,10,0.03,120105,0.03,196.04,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,1,0.03,146950,0.03,220.6,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,2,0.03,146157,0.03,215.91,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,3,0.03,148269,0.03,218.47,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,4,0.03,146014,0.03,211.82,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,5,0.03,145739,0.03,211.01,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,6,0.03,147355,0.03,220.07,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,7,0.03,143792,0.03,224.35,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,8,0.03,145847,0.03,220.1,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,9,0.03,145989,0.03,216.78,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.hgr",128,10,0.03,146210,0.03,215.98,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,1,0.03,5289,0.03,52.68,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,2,0.03,5184,0.03,50.79,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,3,0.03,4769,0.03,49.53,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,4,0.03,4730,0.03,53.63,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,5,0.03,4894,0.03,51.18,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,6,0.03,4830,0.03,51.34,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,7,0.03,4772,0.03,54.18,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,8,0.03,4731,0.03,53.12,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,9,0.03,5173,0.03,50.15,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",2,10,0.03,5136,0.03,50.66,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,1,0.03,15169,0.03,107.23,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,2,0.03,19284,0.023,104.39,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,3,0.03,15298,0.03,103.24,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,4,0.03,14976,0.028,102.66,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,5,0.03,15074,0.027,103.56,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,6,0.03,15172,0.03,101.27,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,7,0.03,15420,0.03,106.08,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,8,0.03,14881,0.021,106.9,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,9,0.03,15555,0.03,100.11,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",4,10,0.03,15347,0.03,103.33,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,1,0.03,34755,0.03,157.24,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,2,0.03,36904,0.03,154.43,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,3,0.03,34604,0.03,153.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,4,0.03,34497,0.03,152.35,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,5,0.03,34714,0.03,152.75,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,6,0.03,34058,0.03,153.49,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,7,0.03,34160,0.03,150.1,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,8,0.03,34292,0.03,158.35,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,9,0.03,34438,0.03,151.65,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",8,10,0.03,34199,0.03,152.55,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,1,0.03,77189,0.03,208.32,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,2,0.03,80514,0.03,202.15,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,3,0.03,76374,0.03,205.68,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,4,0.03,77653,0.03,199.7,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,5,0.03,76550,0.03,203.08,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,6,0.03,77247,0.03,201.55,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,7,0.03,77653,0.03,202.05,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,8,0.03,76890,0.03,209.47,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,9,0.03,77152,0.03,204.46,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",16,10,0.03,76687,0.03,202.37,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,1,0.03,144367,0.03,251.7,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,2,0.03,139342,0.03,248,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,3,0.03,141918,0.03,251.98,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,4,0.03,143126,0.03,248.31,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,5,0.03,141904,0.03,247.59,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,6,0.03,141313,0.03,249.08,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,7,0.03,141097,0.03,240.04,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,8,0.03,140740,0.03,251.92,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,9,0.03,141851,0.03,244.16,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",32,10,0.03,137632,0.03,246.36,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,1,0.03,189834,0.03,280.52,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,2,0.03,188539,0.03,278.07,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,3,0.03,187831,0.03,279.89,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,4,0.03,188520,0.03,272.9,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,5,0.03,187657,0.03,276.12,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,6,0.03,187043,0.03,278.89,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,7,0.03,189689,0.03,268.85,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,8,0.03,188373,0.03,277.37,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,9,0.03,189969,0.03,280.09,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",64,10,0.03,188983,0.03,277.83,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,1,0.03,222879,0.03,300.73,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,2,0.03,224432,0.03,299.89,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,3,0.03,223536,0.03,300.72,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,4,0.03,222185,0.03,301.9,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,5,0.03,224723,0.03,297.28,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,6,0.03,222671,0.03,292.32,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,7,0.03,222423,0.03,296.28,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,8,0.03,224191,0.03,298.34,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,9,0.03,223491,0.03,302.65,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.primal.hgr",128,10,0.03,221460,0.03,298.89,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,1,0.03,189,0.012,110.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,2,0.03,195,0.011,109.35,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,3,0.03,191,0.012,109.16,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,4,0.03,193,0.011,108.36,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,5,0.03,201,0.011,108.31,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,6,0.03,190,0.011,109.22,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,7,0.03,201,0.011,109.29,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,8,0.03,192,0.012,109.13,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,9,0.03,197,0.012,109.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",2,10,0.03,192,0.012,109.78,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,1,0.03,1493,0.03,220.18,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,2,0.03,1600,0.03,226.24,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,3,0.03,1700,0.03,218.3,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,4,0.03,1146,0.03,216.47,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,5,0.03,1882,0.027,217.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,6,0.03,1153,0.029,217.35,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,7,0.03,1498,0.03,216.78,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,8,0.03,1429,0.03,217.45,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,9,0.03,1430,0.03,218.67,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",4,10,0.03,1581,0.027,220.68,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,1,0.03,4544,0.03,329.45,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,2,0.03,3586,0.03,326.06,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,3,0.03,4603,0.03,330.74,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,4,0.03,3762,0.03,323.37,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,5,0.03,4231,0.03,322.66,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,6,0.03,3294,0.03,326.33,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,7,0.03,3314,0.03,322.86,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,8,0.03,3482,0.03,322.58,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,9,0.03,3696,0.03,324.99,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",8,10,0.03,3285,0.03,323.01,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,1,0.03,11560,0.03,430.83,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,2,0.03,13358,0.03,430.95,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,3,0.03,13034,0.03,433.59,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,4,0.03,12548,0.03,430.91,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,5,0.03,12265,0.03,428.81,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,6,0.03,12708,0.03,432.6,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,7,0.03,12804,0.028,438.47,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,8,0.03,11269,0.03,430.15,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,9,0.03,12160,0.029,432.1,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",16,10,0.03,11861,0.03,430.96,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",32,1,0.03,25823,0.03,545.56,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",32,2,0.03,25799,0.03,546.64,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",32,3,0.03,25737,0.03,546.42,"no","no","Zoltan-AlgD","km1",0
"sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr",32,4,0.03,24904,0.03,546.18,"no","no","Zoltan-AlgD","km1",0
