,graph,k,epsilon,km1,imbalance,objective,totalPartitionTime,algorithm,failed,timeout,cut
2191,sat14_gss-20-s100.cnf.primal.hgr,2,0.03,14781,0.0,km1,0.141,HYPE,no,no,0
2192,sat14_gss-20-s100.cnf.primal.hgr,4,0.03,20753,0.0,km1,0.14,HYPE,no,no,0
2193,sat14_gss-20-s100.cnf.primal.hgr,8,0.03,25303,0.0,km1,0.139,HYPE,no,no,0
2194,sat14_gss-20-s100.cnf.primal.hgr,16,0.03,30860,0.0,km1,0.139,HYPE,no,no,0
2195,sat14_gss-20-s100.cnf.primal.hgr,32,0.03,33686,0.0,km1,0.138,HYPE,no,no,0
2196,sat14_gss-20-s100.cnf.primal.hgr,64,0.03,36011,0.0,km1,0.135,HYPE,no,no,0
2197,sat14_gss-20-s100.cnf.primal.hgr,128,0.03,42173,0.0,km1,0.136,HYPE,no,no,0
2198,sat14_gss-22-s100.cnf.dual.hgr,2,0.03,9424,0.0,km1,0.322,HYPE,no,no,0
2199,sat14_gss-22-s100.cnf.dual.hgr,4,0.03,14422,0.0,km1,0.335,HYPE,no,no,0
2200,sat14_gss-22-s100.cnf.dual.hgr,8,0.03,16202,0.0,km1,0.324,HYPE,no,no,0
2201,sat14_gss-22-s100.cnf.dual.hgr,16,0.03,17438,0.0,km1,0.324,HYPE,no,no,0
2202,sat14_gss-22-s100.cnf.dual.hgr,32,0.03,18653,0.0,km1,0.325,HYPE,no,no,0
2203,sat14_gss-22-s100.cnf.dual.hgr,64,0.03,19294,0.0,km1,0.322,HYPE,no,no,0
2204,sat14_gss-22-s100.cnf.dual.hgr,128,0.03,20805,0.0,km1,0.325,HYPE,no,no,0
2205,sat14_gss-22-s100.cnf.hgr,2,0.03,18307,0.0,km1,0.168,HYPE,no,no,0
2206,sat14_gss-22-s100.cnf.hgr,4,0.03,26800,0.0,km1,0.16399999999999998,HYPE,no,no,0
2207,sat14_gss-22-s100.cnf.hgr,8,0.03,34096,0.0,km1,0.16699999999999998,HYPE,no,no,0
2208,sat14_gss-22-s100.cnf.hgr,16,0.03,36988,0.0,km1,0.161,HYPE,no,no,0
2209,sat14_gss-22-s100.cnf.hgr,32,0.03,40415,0.0,km1,0.16,HYPE,no,no,0
2210,sat14_gss-22-s100.cnf.hgr,64,0.03,42706,0.0,km1,0.16,HYPE,no,no,0
2211,sat14_gss-22-s100.cnf.hgr,128,0.03,47125,0.0,km1,0.156,HYPE,no,no,0
2212,sat14_gss-22-s100.cnf.primal.hgr,2,0.03,13420,0.0,km1,0.139,HYPE,no,no,0
2213,sat14_gss-22-s100.cnf.primal.hgr,4,0.03,22570,0.0,km1,0.139,HYPE,no,no,0
2214,sat14_gss-22-s100.cnf.primal.hgr,8,0.03,25318,0.0,km1,0.14,HYPE,no,no,0
2215,sat14_gss-22-s100.cnf.primal.hgr,16,0.03,30109,0.0,km1,0.14,HYPE,no,no,0
2216,sat14_gss-22-s100.cnf.primal.hgr,32,0.03,31552,0.0,km1,0.13699999999999998,HYPE,no,no,0
2217,sat14_gss-22-s100.cnf.primal.hgr,64,0.03,35697,0.0,km1,0.136,HYPE,no,no,0
2218,sat14_gss-22-s100.cnf.primal.hgr,128,0.03,39006,0.0,km1,0.133,HYPE,no,no,0
2219,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,2,0.03,70514,0.0,km1,2.076,HYPE,no,no,0
2220,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,4,0.03,92398,0.0,km1,2.0709999999999997,HYPE,no,no,0
2221,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,8,0.03,106343,0.0,km1,2.062,HYPE,no,no,0
2222,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,16,0.03,116577,0.0,km1,1.9869999999999999,HYPE,no,no,0
2223,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,32,0.03,128577,0.0,km1,1.962,HYPE,no,no,0
2224,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,64,0.03,142084,0.0,km1,1.9680000000000002,HYPE,no,no,0
2225,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,128,0.03,147068,0.0,km1,1.9880000000000002,HYPE,no,no,0
2226,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,2,0.03,47447,0.0,km1,0.7559999999999999,HYPE,no,no,0
2227,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,4,0.03,57398,0.0,km1,0.742,HYPE,no,no,0
2228,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,8,0.03,94599,0.0,km1,0.6940000000000001,HYPE,no,no,0
2229,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,16,0.03,127169,0.0,km1,0.687,HYPE,no,no,0
2230,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,32,0.03,179702,0.0,km1,0.6890000000000001,HYPE,no,no,0
2231,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,64,0.03,224291,0.0,km1,0.687,HYPE,no,no,0
2232,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.hgr,128,0.03,249243,0.0,km1,0.6809999999999999,HYPE,no,no,0
2233,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,2,0.03,73267,0.0,km1,0.677,HYPE,no,no,0
2234,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,4,0.03,98083,0.0,km1,0.649,HYPE,no,no,0
2235,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,8,0.03,131622,0.0,km1,0.625,HYPE,no,no,0
2236,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,16,0.03,171704,0.0,km1,0.618,HYPE,no,no,0
2237,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,32,0.03,219442,0.0,km1,0.619,HYPE,no,no,0
2238,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,64,0.03,248203,0.0,km1,0.637,HYPE,no,no,0
2239,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.primal.hgr,128,0.03,265238,0.0,km1,0.603,HYPE,no,no,0
2240,sat14_itox_vc1130.cnf.dual.hgr,2,0.03,31052,0.0,km1,1.97,HYPE,no,no,0
2241,sat14_itox_vc1130.cnf.dual.hgr,4,0.03,41981,0.0,km1,1.944,HYPE,no,no,0
2242,sat14_itox_vc1130.cnf.dual.hgr,8,0.03,50169,0.0,km1,1.891,HYPE,no,no,0
2243,sat14_itox_vc1130.cnf.dual.hgr,16,0.03,55188,0.0,km1,1.8969999999999998,HYPE,no,no,0
2244,sat14_itox_vc1130.cnf.dual.hgr,32,0.03,63846,0.0,km1,1.839,HYPE,no,no,0
2245,sat14_itox_vc1130.cnf.dual.hgr,64,0.03,71688,0.0,km1,1.8319999999999999,HYPE,no,no,0
2246,sat14_itox_vc1130.cnf.dual.hgr,128,0.03,79481,0.0,km1,1.8430000000000002,HYPE,no,no,0
2247,sat14_itox_vc1130.cnf.hgr,2,0.03,51133,0.0,km1,0.922,HYPE,no,no,0
2248,sat14_itox_vc1130.cnf.hgr,4,0.03,87170,0.0,km1,0.8640000000000001,HYPE,no,no,0
2249,sat14_itox_vc1130.cnf.hgr,8,0.03,133361,0.0,km1,0.83,HYPE,no,no,0
2250,sat14_itox_vc1130.cnf.hgr,16,0.03,166295,0.0,km1,0.823,HYPE,no,no,0
2251,sat14_itox_vc1130.cnf.hgr,32,0.03,184233,0.0,km1,0.8220000000000001,HYPE,no,no,0
2252,sat14_itox_vc1130.cnf.hgr,64,0.03,196883,0.0,km1,0.8059999999999999,HYPE,no,no,0
2253,sat14_itox_vc1130.cnf.hgr,128,0.03,228061,0.0,km1,0.795,HYPE,no,no,0
2254,sat14_itox_vc1130.cnf.primal.hgr,2,0.03,63476,0.0,km1,0.6809999999999999,HYPE,no,no,0
2255,sat14_itox_vc1130.cnf.primal.hgr,4,0.03,100661,0.0,km1,0.6759999999999999,HYPE,no,no,0
2256,sat14_itox_vc1130.cnf.primal.hgr,8,0.03,123670,0.0,km1,0.64,HYPE,no,no,0
2257,sat14_itox_vc1130.cnf.primal.hgr,16,0.03,159015,0.0,km1,0.64,HYPE,no,no,0
2258,sat14_itox_vc1130.cnf.primal.hgr,32,0.03,168876,0.0,km1,0.631,HYPE,no,no,0
2259,sat14_itox_vc1130.cnf.primal.hgr,64,0.03,189067,0.0,km1,0.627,HYPE,no,no,0
2260,sat14_itox_vc1130.cnf.primal.hgr,128,0.03,209250,0.0,km1,0.625,HYPE,no,no,0
2261,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,2,0.03,5583,0.0,km1,1.2830000000000001,HYPE,no,no,0
2262,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,4,0.03,15264,0.0,km1,1.266,HYPE,no,no,0
2263,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,8,0.03,29739,0.0,km1,1.27,HYPE,no,no,0
2264,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,16,0.03,44731,0.0,km1,1.247,HYPE,no,no,0
2265,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,32,0.03,56661,0.0,km1,1.25,HYPE,no,no,0
2266,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,64,0.03,67068,0.0,km1,1.271,HYPE,no,no,0
2267,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,128,0.03,82440,0.0,km1,1.256,HYPE,no,no,0
2268,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,2,0.03,24164,0.0,km1,0.488,HYPE,no,no,0
2269,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,4,0.03,40124,0.0,km1,0.474,HYPE,no,no,0
2270,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,8,0.03,48104,0.0,km1,0.45299999999999996,HYPE,no,no,0
2271,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,16,0.03,71505,0.0,km1,0.45299999999999996,HYPE,no,no,0
2272,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,32,0.03,146677,0.0,km1,0.449,HYPE,no,no,0
2273,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,64,0.03,214905,0.0,km1,0.465,HYPE,no,no,0
2274,sat14_k2fix_gr_rcs_w9.shuffled.cnf.hgr,128,0.03,250756,0.0,km1,0.47600000000000003,HYPE,no,no,0
2275,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,2,0.03,101133,0.0,km1,0.507,HYPE,no,no,0
2276,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,4,0.03,130059,0.0,km1,0.489,HYPE,no,no,0
2277,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,8,0.03,153186,0.0,km1,0.467,HYPE,no,no,0
2278,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,16,0.03,161434,0.0,km1,0.45299999999999996,HYPE,no,no,0
2279,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,32,0.03,210273,0.0,km1,0.456,HYPE,no,no,0
2280,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,64,0.03,250430,0.0,km1,0.46,HYPE,no,no,0
2281,sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr,128,0.03,272749,0.0,km1,0.461,HYPE,no,no,0
2282,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,2,0.03,63291,0.0,km1,3.7089999999999996,HYPE,no,no,0
2283,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,4,0.03,95577,0.0,km1,3.6839999999999997,HYPE,no,no,0
2284,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,8,0.03,112448,0.0,km1,3.6310000000000002,HYPE,no,no,0
2285,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,16,0.03,125882,0.0,km1,3.63,HYPE,no,no,0
2286,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,32,0.03,143853,0.0,km1,3.505,HYPE,no,no,0
2287,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,64,0.03,156277,0.0,km1,3.438,HYPE,no,no,0
2288,sat14_manol-pipe-c10nid_i.cnf.dual.hgr,128,0.03,170210,0.0,km1,3.4219999999999997,HYPE,no,no,0
2289,sat14_manol-pipe-c10nid_i.cnf.hgr,2,0.03,203072,0.0,km1,1.6219999999999999,HYPE,no,no,0
2290,sat14_manol-pipe-c10nid_i.cnf.hgr,4,0.03,306572,0.0,km1,1.598,HYPE,no,no,0
2291,sat14_manol-pipe-c10nid_i.cnf.hgr,8,0.03,375250,0.0,km1,1.49,HYPE,no,no,0
2292,sat14_manol-pipe-c10nid_i.cnf.hgr,16,0.03,404056,0.0,km1,1.406,HYPE,no,no,0
2293,sat14_manol-pipe-c10nid_i.cnf.hgr,32,0.03,429226,0.0,km1,1.355,HYPE,no,no,0
2294,sat14_manol-pipe-c10nid_i.cnf.hgr,64,0.03,441091,0.0,km1,1.345,HYPE,no,no,0
2295,sat14_manol-pipe-c10nid_i.cnf.hgr,128,0.03,453994,0.0,km1,1.3259999999999998,HYPE,no,no,0
2296,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,2,0.03,216728,0.0,km1,1.41,HYPE,no,no,0
2297,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,4,0.03,310787,0.0,km1,1.386,HYPE,no,no,0
2298,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,8,0.03,373422,0.0,km1,1.314,HYPE,no,no,0
2299,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,16,0.03,409859,0.0,km1,1.249,HYPE,no,no,0
2300,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,32,0.03,433496,0.0,km1,1.2109999999999999,HYPE,no,no,0
2301,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,64,0.03,451479,0.0,km1,1.194,HYPE,no,no,0
2302,sat14_manol-pipe-c10nid_i.cnf.primal.hgr,128,0.03,464778,0.0,km1,1.186,HYPE,no,no,0
2303,sat14_manol-pipe-c10nidw.cnf.dual.hgr,2,0.03,102444,0.0,km1,6.575,HYPE,no,no,0
2304,sat14_manol-pipe-c10nidw.cnf.dual.hgr,4,0.03,156198,0.0,km1,6.643,HYPE,no,no,0
2305,sat14_manol-pipe-c10nidw.cnf.dual.hgr,8,0.03,193797,0.0,km1,6.597,HYPE,no,no,0
2306,sat14_manol-pipe-c10nidw.cnf.dual.hgr,16,0.03,214382,0.0,km1,6.518,HYPE,no,no,0
2307,sat14_manol-pipe-c10nidw.cnf.dual.hgr,32,0.03,240511,0.0,km1,6.485,HYPE,no,no,0
2308,sat14_manol-pipe-c10nidw.cnf.dual.hgr,64,0.03,264784,0.0,km1,6.209,HYPE,no,no,0
2309,sat14_manol-pipe-c10nidw.cnf.dual.hgr,128,0.03,281373,0.0,km1,6.114,HYPE,no,no,0
2310,sat14_manol-pipe-c10nidw.cnf.hgr,2,0.03,341249,0.0,km1,2.8539999999999996,HYPE,no,no,0
2311,sat14_manol-pipe-c10nidw.cnf.hgr,4,0.03,513737,0.0,km1,2.803,HYPE,no,no,0
2312,sat14_manol-pipe-c10nidw.cnf.hgr,8,0.03,635492,0.0,km1,2.8280000000000003,HYPE,no,no,0
2313,sat14_manol-pipe-c10nidw.cnf.hgr,16,0.03,690245,0.0,km1,2.641,HYPE,no,no,0
2314,sat14_manol-pipe-c10nidw.cnf.hgr,32,0.03,728334,0.0,km1,2.431,HYPE,no,no,0
2315,sat14_manol-pipe-c10nidw.cnf.hgr,64,0.03,762139,0.0,km1,2.344,HYPE,no,no,0
2316,sat14_manol-pipe-c10nidw.cnf.hgr,128,0.03,785520,0.0,km1,2.366,HYPE,no,no,0
2317,sat14_manol-pipe-c10nidw.cnf.primal.hgr,2,0.03,329331,0.0,km1,2.509,HYPE,no,no,0
2318,sat14_manol-pipe-c10nidw.cnf.primal.hgr,4,0.03,519526,0.0,km1,2.6310000000000002,HYPE,no,no,0
2319,sat14_manol-pipe-c10nidw.cnf.primal.hgr,8,0.03,632097,0.0,km1,2.475,HYPE,no,no,0
2320,sat14_manol-pipe-c10nidw.cnf.primal.hgr,16,0.03,694195,0.0,km1,2.283,HYPE,no,no,0
2321,sat14_manol-pipe-c10nidw.cnf.primal.hgr,32,0.03,747108,0.0,km1,2.181,HYPE,no,no,0
2322,sat14_manol-pipe-c10nidw.cnf.primal.hgr,64,0.03,778601,0.0,km1,2.108,HYPE,no,no,0
2323,sat14_manol-pipe-c10nidw.cnf.primal.hgr,128,0.03,800153,0.0,km1,2.092,HYPE,no,no,0
2324,sat14_manol-pipe-c8nidw.cnf.dual.hgr,2,0.03,68766,0.0,km1,3.948,HYPE,no,no,0
2325,sat14_manol-pipe-c8nidw.cnf.dual.hgr,4,0.03,102839,0.0,km1,3.8930000000000002,HYPE,no,no,0
2326,sat14_manol-pipe-c8nidw.cnf.dual.hgr,8,0.03,120779,0.0,km1,3.8360000000000003,HYPE,no,no,0
2327,sat14_manol-pipe-c8nidw.cnf.dual.hgr,16,0.03,137730,0.0,km1,3.838,HYPE,no,no,0
2328,sat14_manol-pipe-c8nidw.cnf.dual.hgr,32,0.03,154119,0.0,km1,3.719,HYPE,no,no,0
2329,sat14_manol-pipe-c8nidw.cnf.dual.hgr,64,0.03,167237,0.0,km1,3.679,HYPE,no,no,0
2330,sat14_manol-pipe-c8nidw.cnf.dual.hgr,128,0.03,179073,0.0,km1,3.617,HYPE,no,no,0
2331,sat14_manol-pipe-c8nidw.cnf.hgr,2,0.03,212236,0.0,km1,1.715,HYPE,no,no,0
2332,sat14_manol-pipe-c8nidw.cnf.hgr,4,0.03,315928,0.0,km1,1.621,HYPE,no,no,0
2333,sat14_manol-pipe-c8nidw.cnf.hgr,8,0.03,393254,0.0,km1,1.5590000000000002,HYPE,no,no,0
2334,sat14_manol-pipe-c8nidw.cnf.hgr,16,0.03,431563,0.0,km1,1.5230000000000001,HYPE,no,no,0
2335,sat14_manol-pipe-c8nidw.cnf.hgr,32,0.03,444360,0.0,km1,1.401,HYPE,no,no,0
2336,sat14_manol-pipe-c8nidw.cnf.hgr,64,0.03,467382,0.0,km1,1.3840000000000001,HYPE,no,no,0
2337,sat14_manol-pipe-c8nidw.cnf.hgr,128,0.03,484727,0.0,km1,1.368,HYPE,no,no,0
2338,sat14_manol-pipe-c8nidw.cnf.primal.hgr,2,0.03,220045,0.0,km1,1.507,HYPE,no,no,0
2339,sat14_manol-pipe-c8nidw.cnf.primal.hgr,4,0.03,329212,0.0,km1,1.4780000000000002,HYPE,no,no,0
2340,sat14_manol-pipe-c8nidw.cnf.primal.hgr,8,0.03,391274,0.0,km1,1.405,HYPE,no,no,0
2341,sat14_manol-pipe-c8nidw.cnf.primal.hgr,16,0.03,432389,0.0,km1,1.338,HYPE,no,no,0
2342,sat14_manol-pipe-c8nidw.cnf.primal.hgr,32,0.03,463438,0.0,km1,1.315,HYPE,no,no,0
2343,sat14_manol-pipe-c8nidw.cnf.primal.hgr,64,0.03,480581,0.0,km1,1.286,HYPE,no,no,0
2344,sat14_manol-pipe-c8nidw.cnf.primal.hgr,128,0.03,496474,0.0,km1,1.272,HYPE,no,no,0
2345,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,2,0.03,66338,0.0,km1,3.888,HYPE,no,no,0
2346,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,4,0.03,97720,0.0,km1,3.8760000000000003,HYPE,no,no,0
2347,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,8,0.03,117553,0.0,km1,3.86,HYPE,no,no,0
2348,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,16,0.03,139099,0.0,km1,3.8739999999999997,HYPE,no,no,0
2349,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,32,0.03,153025,0.0,km1,3.779,HYPE,no,no,0
2350,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,64,0.03,165627,0.0,km1,3.68,HYPE,no,no,0
2351,sat14_manol-pipe-g10bid_i.cnf.dual.hgr,128,0.03,178127,0.0,km1,3.719,HYPE,no,no,0
2352,sat14_manol-pipe-g10bid_i.cnf.hgr,2,0.03,215936,0.0,km1,1.714,HYPE,no,no,0
2353,sat14_manol-pipe-g10bid_i.cnf.hgr,4,0.03,326296,0.0,km1,1.705,HYPE,no,no,0
2354,sat14_manol-pipe-g10bid_i.cnf.hgr,8,0.03,402006,0.0,km1,1.5759999999999998,HYPE,no,no,0
2355,sat14_manol-pipe-g10bid_i.cnf.hgr,16,0.03,432479,0.0,km1,1.495,HYPE,no,no,0
2356,sat14_manol-pipe-g10bid_i.cnf.hgr,32,0.03,456510,0.0,km1,1.449,HYPE,no,no,0
2357,sat14_manol-pipe-g10bid_i.cnf.hgr,64,0.03,467250,0.0,km1,1.425,HYPE,no,no,0
2358,sat14_manol-pipe-g10bid_i.cnf.hgr,128,0.03,480563,0.0,km1,1.399,HYPE,no,no,0
2359,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,2,0.03,227978,0.0,km1,1.4980000000000002,HYPE,no,no,0
2360,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,4,0.03,331681,0.0,km1,1.454,HYPE,no,no,0
2361,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,8,0.03,393721,0.0,km1,1.361,HYPE,no,no,0
2362,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,16,0.03,433335,0.0,km1,1.308,HYPE,no,no,0
2363,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,32,0.03,459756,0.0,km1,1.335,HYPE,no,no,0
2364,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,64,0.03,477659,0.0,km1,1.268,HYPE,no,no,0
2365,sat14_manol-pipe-g10bid_i.cnf.primal.hgr,128,0.03,491418,0.0,km1,1.253,HYPE,no,no,0
2366,sat14_MD5-28-1.cnf.dual.hgr,2,0.03,2493,0.0,km1,0.222,HYPE,no,no,0
2367,sat14_MD5-28-1.cnf.dual.hgr,4,0.03,4912,0.0,km1,0.22,HYPE,no,no,0
2368,sat14_MD5-28-1.cnf.dual.hgr,8,0.03,7493,0.0,km1,0.221,HYPE,no,no,0
2369,sat14_MD5-28-1.cnf.dual.hgr,16,0.03,9865,0.0,km1,0.221,HYPE,no,no,0
2370,sat14_MD5-28-1.cnf.dual.hgr,32,0.03,11315,0.0,km1,0.223,HYPE,no,no,0
2371,sat14_MD5-28-1.cnf.dual.hgr,64,0.03,13314,0.0,km1,0.21600000000000003,HYPE,no,no,0
2372,sat14_MD5-28-1.cnf.dual.hgr,128,0.03,15013,0.0,km1,0.21100000000000002,HYPE,no,no,0
2373,sat14_MD5-28-1.cnf.hgr,2,0.03,27899,0.0,km1,0.11699999999999999,HYPE,no,no,0
2374,sat14_MD5-28-1.cnf.hgr,4,0.03,48652,0.0,km1,0.122,HYPE,no,no,0
2375,sat14_MD5-28-1.cnf.hgr,8,0.03,62421,0.0,km1,0.122,HYPE,no,no,0
2376,sat14_MD5-28-1.cnf.hgr,16,0.03,70052,0.0,km1,0.121,HYPE,no,no,0
2377,sat14_MD5-28-1.cnf.hgr,32,0.03,76466,0.0,km1,0.121,HYPE,no,no,0
2378,sat14_MD5-28-1.cnf.hgr,64,0.03,80624,0.0,km1,0.11800000000000001,HYPE,no,no,0
2379,sat14_MD5-28-1.cnf.hgr,128,0.03,85792,0.0,km1,0.115,HYPE,no,no,0
2380,sat14_MD5-28-1.cnf.primal.hgr,2,0.03,23223,0.0,km1,0.09,HYPE,no,no,0
2381,sat14_MD5-28-1.cnf.primal.hgr,4,0.03,43748,0.0,km1,0.09300000000000001,HYPE,no,no,0
2382,sat14_MD5-28-1.cnf.primal.hgr,8,0.03,50895,0.0,km1,0.094,HYPE,no,no,0
2383,sat14_MD5-28-1.cnf.primal.hgr,16,0.03,57718,0.0,km1,0.09300000000000001,HYPE,no,no,0
2384,sat14_MD5-28-1.cnf.primal.hgr,32,0.03,64040,0.0,km1,0.092,HYPE,no,no,0
2385,sat14_MD5-28-1.cnf.primal.hgr,64,0.03,65955,0.0,km1,0.08900000000000001,HYPE,no,no,0
2386,sat14_MD5-28-1.cnf.primal.hgr,128,0.03,69119,0.0,km1,0.086,HYPE,no,no,0
2387,sat14_MD5-28-2.cnf.dual.hgr,2,0.03,2548,0.0,km1,0.22,HYPE,no,no,0
2388,sat14_MD5-28-2.cnf.dual.hgr,4,0.03,5134,0.0,km1,0.222,HYPE,no,no,0
2389,sat14_MD5-28-2.cnf.dual.hgr,8,0.03,7748,0.0,km1,0.22,HYPE,no,no,0
2390,sat14_MD5-28-2.cnf.dual.hgr,16,0.03,9566,0.0,km1,0.221,HYPE,no,no,0
2391,sat14_MD5-28-2.cnf.dual.hgr,32,0.03,11269,0.0,km1,0.218,HYPE,no,no,0
2392,sat14_MD5-28-2.cnf.dual.hgr,64,0.03,13331,0.0,km1,0.21600000000000003,HYPE,no,no,0
2393,sat14_MD5-28-2.cnf.dual.hgr,128,0.03,15183,0.0,km1,0.21,HYPE,no,no,0
2394,sat14_MD5-28-2.cnf.hgr,2,0.03,25228,0.0,km1,0.121,HYPE,no,no,0
2395,sat14_MD5-28-2.cnf.hgr,4,0.03,48130,0.0,km1,0.122,HYPE,no,no,0
2396,sat14_MD5-28-2.cnf.hgr,8,0.03,59487,0.0,km1,0.122,HYPE,no,no,0
2397,sat14_MD5-28-2.cnf.hgr,16,0.03,72110,0.0,km1,0.121,HYPE,no,no,0
2398,sat14_MD5-28-2.cnf.hgr,32,0.03,78172,0.0,km1,0.121,HYPE,no,no,0
2399,sat14_MD5-28-2.cnf.hgr,64,0.03,79585,0.0,km1,0.11800000000000001,HYPE,no,no,0
2400,sat14_MD5-28-2.cnf.hgr,128,0.03,82482,0.0,km1,0.114,HYPE,no,no,0
2401,sat14_MD5-28-2.cnf.primal.hgr,2,0.03,21755,0.0,km1,0.08900000000000001,HYPE,no,no,0
2402,sat14_MD5-28-2.cnf.primal.hgr,4,0.03,41329,0.0,km1,0.09300000000000001,HYPE,no,no,0
2403,sat14_MD5-28-2.cnf.primal.hgr,8,0.03,51843,0.0,km1,0.09300000000000001,HYPE,no,no,0
2404,sat14_MD5-28-2.cnf.primal.hgr,16,0.03,55422,0.0,km1,0.092,HYPE,no,no,0
2405,sat14_MD5-28-2.cnf.primal.hgr,32,0.03,61923,0.0,km1,0.091,HYPE,no,no,0
2406,sat14_MD5-28-2.cnf.primal.hgr,64,0.03,63531,0.0,km1,0.08900000000000001,HYPE,no,no,0
2407,sat14_MD5-28-2.cnf.primal.hgr,128,0.03,69971,0.0,km1,0.087,HYPE,no,no,0
2408,sat14_MD5-28-4.cnf.dual.hgr,2,0.03,2514,0.0,km1,0.221,HYPE,no,no,0
2409,sat14_MD5-28-4.cnf.dual.hgr,4,0.03,5174,0.0,km1,0.22,HYPE,no,no,0
2410,sat14_MD5-28-4.cnf.dual.hgr,8,0.03,7710,0.0,km1,0.223,HYPE,no,no,0
2411,sat14_MD5-28-4.cnf.dual.hgr,16,0.03,9623,0.0,km1,0.221,HYPE,no,no,0
