algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,citationCiteseer.graph.hgr,no,3,16,0.03,1,0.0289017,380.583,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,16,0.03,1,0.0289017,379.739,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,16,0.03,1,0.0289017,514.42,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,16,0.03,1,0.0289017,515.587,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,16,0.03,1,0.0289017,517.89,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,16,0.03,1,0.0289017,520.393,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,16,0.03,1,0.0289017,514.233,km1,138282,138282,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,2,0.03,1,0.0170058,41.1212,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,2,0.03,1,0.0170058,40.6537,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,2,0.03,1,0.0170058,40.6576,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,3,2,0.03,1,0.0170058,40.6845,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,4,2,0.03,1,0.0170058,40.6523,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,5,2,0.03,1,0.0170058,41.035,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,6,2,0.03,1,0.0170058,41.1535,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,7,2,0.03,1,0.0170058,41.1139,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,8,2,0.03,1,0.0170058,41.138,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,9,2,0.03,1,0.0170058,41.048,km1,32154,32154,no
KaHyPar-K,citationCiteseer.graph.hgr,no,10,32,0.03,1,0.029913,264.451,km1,182547,182547,no
KaHyPar-K,citationCiteseer.graph.hgr,no,1,32,0.03,1,0.029913,350.124,km1,182547,182547,no
KaHyPar-K,citationCiteseer.graph.hgr,no,2,32,0.03,1,0.029913,349.792,km1,182547,182547,no
